pos	callable_tn	callable_t
6298	5019	6635
6299	5015	6621
6300	5017	6622
6301	5018	6626
6302	5011	6602
6303	4993	6583
6304	4985	6578
6305	4981	6573
6306	4970	6556
6307	4958	6557
6308	4954	6554
6309	4936	6538
6310	4935	6540
6311	4939	6535
6312	4934	6541
6313	4945	6546
6314	4953	6541
6315	4947	6528
6316	4936	6530
6317	4932	6535
6318	4936	6539
6319	4936	6538
6320	4915	6521
6321	4913	6510
6322	4912	6510
6323	4910	6499
6324	4901	6482
6325	4920	6502
6326	4921	6501
6327	4907	6489
6328	4906	6482
6329	4892	6458
6330	4885	6455
6331	4891	6457
6332	4879	6457
6333	4866	6443
6334	4863	6434
6335	4865	6433
6336	4871	6439
6337	4875	6439
6338	4869	6435
6339	4879	6446
6340	4880	6456
6341	4874	6450
6342	4874	6451
6343	4863	6439
6344	4855	6426
6345	4847	6425
6346	4848	6429
6347	4839	6421
6348	4839	6411
6349	4842	6413
6350	4834	6396
6351	4846	6396
6352	4835	6398
6353	4829	6393
6354	4832	6400
6355	4828	6402
6356	4836	6396
6357	4822	6387
6358	4819	6381
6359	4806	6365
6360	4814	6368
6361	4821	6389
6362	4816	6381
6363	4803	6377
6364	4810	6379
6365	4803	6366
6366	4798	6365
6367	4797	6356
6368	4794	6353
6369	4790	6359
6370	4796	6365
6371	4787	6356
6372	4776	6358
6373	4771	6347
6374	4764	6325
6375	4761	6324
6376	4751	6313
6377	4743	6301
6378	4731	6296
6379	4731	6293
6380	4740	6302
6381	4740	6301
6382	4729	6286
6383	4704	6266
6384	4714	6266
6385	4708	6266
6386	4699	6252
6387	4678	6236
6388	4684	6242
6389	4696	6246
6390	4686	6234
6391	4685	6235
6392	4679	6231
6393	4670	6228
6394	4667	6233
6395	4644	6212
6396	4631	6195
6397	4630	6199
6398	4629	6196
6399	4629	6190
6400	4630	6183
6401	4615	6173
6402	4614	6172
6403	4618	6177
6404	4614	6165
6405	4619	6164
6406	4609	6150
6407	4609	6136
6408	4597	6121
6409	4593	6131
6410	4590	6131
6411	4586	6112
6412	4574	6103
6413	4563	6097
6414	4557	6098
6415	4564	6090
6416	4572	6099
6417	4585	6125
6418	4605	6150
6419	4650	6203
6420	4654	6211
6421	4663	6229
6422	4676	6240
6423	4683	6261
6424	4692	6256
6425	4692	6257
6426	4675	6242
6427	4688	6255
6428	4688	6265
6429	4697	6268
6430	4709	6277
6431	4713	6277
6432	4729	6297
6433	4732	6318
6434	4737	6328
6435	4756	6344
6436	4769	6354
6437	4774	6359
6438	4778	6363
6439	4796	6377
6440	4820	6412
6441	4835	6430
6442	4837	6445
6443	4834	6449
6444	4845	6454
6445	4870	6473
6446	4885	6488
6447	4915	6523
6448	4928	6546
6449	4937	6554
6450	4942	6558
6451	4948	6569
6452	4956	6578
6453	4957	6580
6454	4962	6585
6455	4971	6586
6456	4976	6592
6457	4982	6602
6458	5009	6630
6459	5006	6631
6460	5017	6642
6461	5029	6653
6462	5034	6656
6463	5053	6675
6464	5069	6682
6465	5068	6683
6466	5064	6689
6467	5071	6690
6468	5070	6684
6469	5080	6684
6470	5076	6680
6471	5080	6687
6472	5089	6710
6473	5101	6706
6474	5105	6708
6475	5115	6714
6476	5110	6712
6477	5108	6721
6478	5111	6736
6479	5108	6737
6480	5118	6738
6481	5130	6744
6482	5148	6754
6483	5147	6757
6484	5141	6749
6485	5148	6758
6486	5156	6765
6487	5171	6784
6488	5173	6803
6489	5181	6798
6490	5182	6789
6491	5178	6794
6492	5174	6787
6493	5179	6782
6494	5180	6784
6495	5182	6784
6496	5186	6791
6497	5192	6790
6498	5196	6786
6499	5194	6787
6500	5192	6798
6501	5183	6790
6502	5195	6781
6503	5167	6761
6504	5151	6743
6505	5162	6765
6506	5147	6754
6507	5146	6754
6508	5153	6753
6509	5127	6722
6510	5118	6713
6511	5131	6708
6512	5119	6705
6513	5118	6713
6514	5126	6717
6515	5122	6712
6516	5106	6709
6517	5100	6709
6518	5084	6702
6519	5079	6704
6520	5072	6695
6521	5054	6671
6522	5046	6662
6523	5031	6644
6524	5034	6634
6525	5038	6633
6526	5041	6631
6527	5046	6625
6528	5043	6629
6529	5044	6632
6530	5039	6629
6531	5031	6627
6532	5038	6635
6533	5042	6630
6534	5033	6622
6535	5047	6631
6536	5032	6623
6537	5031	6622
6538	5035	6624
6539	5045	6628
6540	5037	6626
6541	5068	6642
6542	5060	6641
6543	5065	6643
6544	5082	6655
6545	5083	6675
6546	5076	6678
6547	5081	6681
6548	5074	6682
6549	5078	6677
6550	5097	6701
6551	5101	6705
6552	5110	6720
6553	5123	6729
6554	5119	6721
6555	5121	6735
6556	5128	6739
6557	5144	6744
6558	5139	6753
6559	5126	6760
6560	5131	6762
6561	5123	6731
6562	5114	6716
6563	5128	6735
6564	5115	6723
6565	5131	6748
6566	5140	6764
6567	5133	6764
6568	5123	6757
6569	5111	6735
6570	5110	6733
6571	5114	6735
6572	5106	6713
6573	5113	6708
6574	5108	6684
6575	5087	6664
6576	5082	6656
6577	5072	6651
6578	5053	6629
6579	5036	6620
6580	5035	6623
6581	5014	6605
6582	5009	6593
6583	4984	6577
6584	4976	6568
6585	4973	6566
6586	4969	6564
6587	4942	6544
6588	4907	6501
6589	4890	6476
6590	4867	6456
6591	4865	6459
6592	4855	6447
6593	4837	6445
6594	4829	6443
6595	4835	6428
6596	4829	6424
6597	4821	6424
6598	4812	6428
6599	4815	6430
6600	4798	6420
6601	4789	6420
6602	4788	6410
6603	4791	6409
6604	4786	6398
6605	4774	6375
6606	4781	6380
6607	4767	6361
6608	4762	6347
6609	4744	6327
6610	4737	6325
6611	4737	6324
6612	4731	6306
6613	4724	6301
6614	4722	6297
6615	4711	6289
6616	4704	6284
6617	4717	6298
6618	4695	6277
6619	4689	6279
6620	4685	6279
6621	4690	6271
6622	4690	6266
6623	4694	6270
6624	4697	6269
6625	4704	6268
6626	4697	6252
6627	4684	6241
6628	4679	6227
6629	4680	6214
6630	4665	6201
6631	4659	6199
6632	4669	6204
6633	4678	6199
6634	4671	6185
6635	4673	6181
6636	4671	6179
6637	4673	6174
6638	4679	6184
6639	4675	6175
6640	4664	6166
6641	4650	6151
6642	4640	6148
6643	4641	6143
6644	4642	6146
6645	4640	6129
6646	4639	6134
6647	4622	6108
6648	4625	6114
6649	4629	6092
6650	4611	6087
6651	4595	6073
6652	4591	6079
6653	4590	6079
6654	4576	6073
6655	4574	6073
6656	4553	6055
6657	4553	6049
6658	4558	6050
6659	4550	6041
6660	4552	6042
6661	4554	6036
6662	4551	6036
6663	4541	6028
6664	4551	6033
6665	4547	6019
6666	4534	6002
6667	4535	6000
6668	4545	6002
6669	4547	6007
6670	4549	5991
6671	4550	5993
6672	4552	5994
6673	4536	5977
6674	4514	5974
6675	4514	5980
6676	4522	5989
6677	4512	5970
6678	4517	5982
6679	4516	5977
6680	4515	5974
6681	4521	5969
6682	4516	5977
6683	4512	5975
6684	4500	5966
6685	4500	5962
6686	4490	5956
6687	4481	5943
6688	4474	5922
6689	4451	5905
6690	4447	5893
6691	4438	5859
6692	4424	5843
6693	4419	5828
6694	4416	5821
6695	4405	5805
6696	4396	5803
6697	4382	5792
6698	4370	5771
6699	4370	5758
6700	4356	5740
6701	4347	5719
6702	4338	5700
6703	4334	5695
6704	4315	5673
6705	4308	5653
6706	4301	5640
6707	4289	5620
6708	4271	5594
6709	4250	5573
6710	4236	5550
6711	4222	5533
6712	4209	5514
6713	4198	5505
6714	4189	5489
6715	4189	5481
6716	4172	5456
6717	4153	5434
6718	4134	5413
6719	4112	5393
6720	4096	5381
6721	4092	5358
6722	4072	5331
6723	4055	5312
6724	4034	5283
6725	4024	5265
6726	4006	5234
6727	4006	5218
6728	3991	5201
6729	3974	5175
6730	3969	5168
6731	3954	5145
6732	3936	5129
6733	3919	5110
6734	3911	5089
6735	3901	5076
6736	3892	5068
6737	3877	5040
6738	3856	5020
6739	3841	5005
6740	3819	4975
6741	3796	4954
6742	3780	4938
6743	3758	4918
6744	3738	4883
6745	3721	4863
6746	3701	4838
6747	3672	4821
6748	3657	4795
6749	3646	4773
6750	3635	4750
6751	3626	4744
6752	3598	4697
6753	3574	4667
6754	3549	4640
6755	3543	4625
6756	3517	4588
6757	3501	4568
6758	3479	4547
6759	3445	4518
6760	3441	4499
6761	3412	4475
6762	3404	4466
6763	3399	4445
6764	3386	4430
6765	3380	4412
6766	3367	4405
6767	3340	4387
6768	3335	4380
6769	3316	4362
6770	3300	4351
6771	3271	4332
6772	3259	4315
6773	3247	4307
6774	3231	4289
6775	3222	4280
6776	3213	4269
6777	3203	4265
6778	3183	4242
6779	3167	4228
6780	3150	4216
6781	3125	4202
6782	3104	4183
6783	3089	4175
6784	3077	4156
6785	3056	4138
6786	3062	4144
6787	3055	4139
6788	3061	4131
6789	3057	4125
6790	3049	4131
6791	3049	4126
6792	3055	4139
6793	3050	4134
6794	3046	4125
6795	3036	4120
6796	3030	4114
6797	3014	4108
6798	3010	4095
6799	3018	4100
6800	3000	4090
6801	2991	4082
6802	2988	4084
6803	2987	4079
6804	2982	4076
6805	2979	4079
6806	2975	4071
6807	2985	4074
6808	2988	4069
6809	2988	4064
6810	2993	4073
6811	2991	4079
6812	2983	4069
6813	2978	4065
6814	2966	4052
6815	2967	4055
6816	2970	4051
6817	2967	4047
6818	2966	4055
6819	2979	4067
6820	2984	4079
6821	2987	4080
6822	2996	4082
6823	3005	4092
6824	3016	4104
6825	3029	4121
6826	3043	4137
6827	3038	4132
6828	3044	4139
6829	3058	4157
6830	3071	4162
6831	3071	4161
6832	3069	4160
6833	3078	4174
6834	3076	4178
6835	3078	4179
6836	3092	4191
6837	3098	4205
6838	3114	4220
6839	3132	4234
6840	3153	4252
6841	3195	4289
6842	3205	4307
6843	3233	4321
6844	3268	4348
6845	3304	4374
6846	3323	4398
6847	3349	4420
6848	3378	4439
6849	3390	4456
6850	3411	4476
6851	3428	4485
6852	3438	4494
6853	3473	4521
6854	3504	4549
6855	3534	4574
6856	3564	4607
6857	3606	4627
6858	3626	4647
6859	3641	4658
6860	3657	4668
6861	3694	4694
6862	3719	4723
6863	3738	4749
6864	3754	4770
6865	3790	4804
6866	3815	4820
6867	3835	4857
6868	3867	4877
6869	3918	4933
6870	3934	4970
6871	3953	4999
6872	3985	5027
6873	4012	5065
6874	4041	5095
6875	4072	5150
6876	4083	5180
6877	4113	5212
6878	4136	5234
6879	4154	5244
6880	4168	5274
6881	4189	5305
6882	4213	5334
6883	4230	5352
6884	4248	5374
6885	4261	5402
6886	4273	5428
6887	4293	5451
6888	4311	5485
6889	4347	5526
6890	4367	5560
6891	4386	5582
6892	4402	5613
6893	4416	5640
6894	4431	5662
6895	4450	5690
6896	4476	5731
6897	4496	5759
6898	4514	5782
6899	4530	5798
6900	4545	5809
6901	4569	5828
6902	4585	5850
6903	4590	5866
6904	4603	5884
6905	4616	5907
6906	4642	5935
6907	4662	5974
6908	4677	6005
6909	4688	6030
6910	4713	6073
6911	4733	6099
6912	4749	6121
6913	4771	6143
6914	4789	6160
6915	4810	6184
6916	4824	6192
6917	4838	6210
6918	4845	6224
6919	4860	6241
6920	4875	6260
6921	4887	6272
6922	4907	6305
6923	4922	6321
6924	4935	6351
6925	4956	6381
6926	4967	6389
6927	4980	6408
6928	4994	6424
6929	5014	6439
6930	5030	6468
6931	5050	6493
6932	5068	6508
6933	5081	6508
6934	5099	6530
6935	5110	6534
6936	5113	6535
6937	5102	6527
6938	5099	6519
6939	5086	6500
6940	5076	6490
6941	5057	6471
6942	5035	6455
6943	5022	6435
6944	5012	6412
6945	4994	6384
6946	4977	6364
6947	4964	6352
6948	4944	6323
6949	4942	6319
6950	4934	6296
6951	4917	6261
6952	4912	6245
6953	4893	6230
6954	4875	6208
6955	4867	6204
6956	4844	6181
6957	4818	6142
6958	4799	6126
6959	4795	6114
6960	4788	6105
6961	4761	6078
6962	4744	6060
6963	4727	6046
6964	4724	6037
6965	4693	5996
6966	4674	5967
6967	4665	5952
6968	4644	5933
6969	4623	5904
6970	4619	5892
6971	4608	5874
6972	4597	5855
6973	4589	5848
6974	4576	5822
6975	4559	5798
6976	4552	5792
6977	4522	5761
6978	4516	5746
6979	4508	5729
6980	4506	5716
6981	4493	5685
6982	4484	5663
6983	4457	5637
6984	4431	5607
6985	4412	5585
6986	4406	5554
6987	4392	5533
6988	4380	5512
6989	4360	5493
6990	4352	5477
6991	4333	5450
6992	4322	5420
6993	4298	5400
6994	4288	5384
6995	4263	5347
6996	4236	5306
6997	4220	5275
6998	4207	5247
6999	4197	5233
7000	4168	5203
7001	4160	5181
7002	4146	5154
7003	4120	5121
7004	4104	5092
7005	4087	5073
7006	4061	5049
7007	4034	5015
7008	4009	4989
7009	4008	4970
7010	3989	4953
7011	3958	4921
7012	3954	4915
7013	3950	4907
7014	3938	4901
7015	3935	4898
7016	3930	4895
7017	3914	4888
7018	3911	4886
7019	3903	4883
7020	3888	4868
7021	3883	4864
7022	3859	4836
7023	3848	4830
7024	3847	4830
7025	3822	4820
7026	3810	4807
7027	3796	4794
7028	3791	4777
7029	3780	4770
7030	3765	4752
7031	3743	4745
7032	3729	4736
7033	3714	4741
7034	3724	4750
7035	3721	4742
7036	3712	4732
7037	3724	4731
7038	3719	4726
7039	3718	4728
7040	3707	4724
7041	3702	4724
7042	3703	4717
7043	3701	4725
7044	3708	4736
7045	3720	4745
7046	3713	4740
7047	3719	4743
7048	3742	4758
7049	3744	4745
7050	3770	4761
7051	3780	4770
7052	3787	4776
7053	3803	4789
7054	3802	4791
7055	3813	4794
7056	3820	4797
7057	3840	4815
7058	3849	4820
7059	3852	4824
7060	3866	4837
7061	3877	4835
7062	3892	4848
7063	3904	4853
7064	3893	4846
7065	3902	4852
7066	3924	4862
7067	3927	4874
7068	3931	4876
7069	3940	4886
7070	3950	4897
7071	3958	4914
7072	3983	4931
7073	3994	4941
7074	4007	4964
7075	4015	4966
7076	4039	4986
7077	4044	4997
7078	4064	5014
7079	4093	5045
7080	4105	5063
7081	4114	5082
7082	4135	5102
7083	4158	5131
7084	4177	5164
7085	4195	5189
7086	4211	5207
7087	4224	5232
7088	4233	5253
7089	4233	5260
7090	4239	5271
7091	4248	5289
7092	4263	5304
7093	4278	5325
7094	4295	5340
7095	4309	5354
7096	4320	5368
7097	4342	5386
7098	4357	5409
7099	4361	5430
7100	4363	5452
7101	4380	5473
7102	4401	5485
7103	4411	5516
7104	4434	5528
7105	4447	5548
7106	4457	5569
7107	4475	5587
7108	4482	5604
7109	4503	5636
7110	4523	5665
7111	4531	5672
7112	4549	5695
7113	4558	5705
7114	4562	5725
7115	4565	5736
7116	4580	5759
7117	4589	5778
7118	4593	5791
7119	4600	5805
7120	4616	5820
7121	4635	5850
7122	4648	5873
7123	4655	5884
7124	4666	5894
7125	4679	5903
7126	4689	5927
7127	4697	5941
7128	4697	5946
7129	4707	5961
7130	4719	5989
7131	4727	6003
7132	4742	6015
7133	4750	6028
7134	4766	6050
7135	4793	6085
7136	4792	6090
7137	4796	6100
7138	4815	6115
7139	4831	6133
7140	4847	6164
7141	4859	6185
7142	4865	6195
7143	4872	6200
7144	4877	6206
7145	4891	6215
7146	4900	6226
7147	4909	6234
7148	4905	6224
7149	4898	6226
7150	4900	6227
7151	4900	6225
7152	4892	6222
7153	4888	6213
7154	4881	6210
7155	4882	6196
7156	4888	6192
7157	4886	6186
7158	4874	6170
7159	4877	6170
7160	4875	6170
7161	4863	6158
7162	4865	6155
7163	4867	6144
7164	4875	6159
7165	4880	6166
7166	4879	6177
7167	4882	6192
7168	4887	6204
7169	4885	6190
7170	4890	6191
7171	4891	6187
7172	4897	6195
7173	4908	6204
7174	4911	6215
7175	4909	6206
7176	4909	6206
7177	4908	6206
7178	4911	6212
7179	4911	6202
7180	4919	6202
7181	4918	6197
7182	4919	6204
7183	4926	6220
7184	4927	6217
7185	4929	6207
7186	4928	6197
7187	4933	6212
7188	4934	6207
7189	4934	6193
7190	4928	6196
7191	4932	6203
7192	4932	6206
7193	4933	6207
7194	4931	6209
7195	4931	6199
7196	4935	6198
7197	4927	6190
7198	4930	6183
7199	4933	6191
7200	4938	6184
7201	4946	6197
7202	4942	6197
7203	4951	6201
7204	4954	6212
7205	4940	6215
7206	4942	6219
7207	4942	6221
7208	4938	6222
7209	4938	6225
7210	4934	6235
7211	4927	6230
7212	4937	6250
7213	4944	6257
7214	4948	6255
7215	4947	6253
7216	4951	6252
7217	4957	6261
7218	4956	6265
7219	4965	6275
7220	4971	6284
7221	4979	6291
7222	4979	6304
7223	4981	6310
7224	4990	6308
7225	4996	6322
7226	4992	6316
7227	4994	6320
7228	5001	6336
7229	5017	6348
7230	5017	6346
7231	5023	6353
7232	5017	6358
7233	5023	6364
7234	5026	6367
7235	5019	6375
7236	5012	6361
7237	5019	6354
7238	5013	6350
7239	5010	6340
7240	5000	6336
7241	4998	6331
7242	5004	6334
7243	4996	6325
7244	4991	6316
7245	4988	6321
7246	4981	6319
7247	4981	6316
7248	4979	6312
7249	4966	6310
7250	4953	6292
7251	4941	6283
7252	4929	6272
7253	4924	6271
7254	4918	6258
7255	4927	6259
7256	4917	6256
7257	4908	6243
7258	4903	6228
7259	4900	6222
7260	4883	6207
7261	4876	6195
7262	4873	6197
7263	4859	6186
7264	4854	6178
7265	4851	6167
7266	4840	6148
7267	4843	6165
7268	4824	6151
7269	4811	6141
7270	4815	6127
7271	4802	6114
7272	4791	6091
7273	4796	6090
7274	4791	6081
7275	4791	6078
7276	4787	6066
7277	4779	6053
7278	4780	6040
7279	4774	6031
7280	4759	6017
7281	4752	6014
7282	4745	6020
7283	4748	6016
7284	4747	6009
7285	4738	6014
7286	4738	6011
7287	4739	6014
7288	4738	6017
7289	4724	6002
7290	4736	5996
7291	4727	5980
7292	4720	5968
7293	4713	5963
7294	4717	5964
7295	4708	5954
7296	4693	5941
7297	4678	5929
7298	4668	5909
7299	4655	5897
7300	4652	5887
7301	4646	5876
7302	4639	5879
7303	4641	5872
7304	4640	5863
7305	4642	5865
7306	4642	5872
7307	4644	5883
7308	4648	5882
7309	4645	5882
7310	4628	5877
7311	4632	5871
7312	4634	5865
7313	4636	5862
7314	4628	5848
7315	4618	5831
7316	4610	5818
7317	4600	5807
7318	4597	5803
7319	4588	5796
7320	4576	5778
7321	4560	5759
7322	4549	5751
7323	4539	5739
7324	4532	5725
7325	4525	5708
7326	4520	5701
7327	4515	5690
7328	4508	5678
7329	4500	5658
7330	4486	5645
7331	4479	5637
7332	4473	5630
7333	4475	5628
7334	4465	5622
7335	4454	5613
7336	4448	5607
7337	4434	5606
7338	4424	5595
7339	4410	5584
7340	4397	5561
7341	4387	5540
7342	4388	5531
7343	4375	5516
7344	4369	5500
7345	4366	5481
7346	4348	5455
7347	4345	5450
7348	4342	5445
7349	4338	5432
7350	4330	5419
7351	4323	5404
7352	4320	5388
7353	4310	5383
7354	4304	5370
7355	4289	5345
7356	4281	5340
7357	4277	5336
7358	4270	5317
7359	4269	5303
7360	4261	5301
7361	4260	5292
7362	4254	5279
7363	4242	5263
7364	4227	5240
7365	4225	5235
7366	4219	5212
7367	4213	5202
7368	4194	5178
7369	4181	5158
7370	4159	5134
7371	4145	5112
7372	4137	5090
7373	4127	5070
7374	4120	5053
7375	4111	5041
7376	4096	5027
7377	4087	5007
7378	4074	4981
7379	4063	4960
7380	4051	4935
7381	4039	4920
7382	4029	4900
7383	4024	4882
7384	4016	4867
7385	4009	4851
7386	3996	4842
7387	3976	4825
7388	3972	4821
7389	3965	4807
7390	3955	4797
7391	3942	4782
7392	3939	4776
7393	3927	4762
7394	3922	4745
7395	3899	4725
7396	3892	4716
7397	3887	4713
7398	3887	4713
7399	3895	4719
7400	3894	4709
7401	3882	4700
7402	3868	4689
7403	3857	4678
7404	3854	4672
7405	3853	4672
7406	3848	4662
7407	3830	4649
7408	3825	4649
7409	3830	4657
7410	3821	4647
7411	3816	4642
7412	3807	4632
7413	3800	4623
7414	3795	4622
7415	3789	4616
7416	3785	4613
7417	3780	4621
7418	3775	4617
7419	3779	4614
7420	3781	4615
7421	3784	4616
7422	3787	4619
7423	3792	4621
7424	3799	4628
7425	3797	4631
7426	3805	4632
7427	3794	4626
7428	3804	4631
7429	3816	4633
7430	3817	4632
7431	3816	4636
7432	3823	4639
7433	3819	4638
7434	3817	4634
7435	3821	4640
7436	3821	4645
7437	3828	4646
7438	3832	4646
7439	3835	4652
7440	3843	4660
7441	3845	4663
7442	3846	4660
7443	3841	4660
7444	3848	4665
7445	3859	4680
7446	3870	4692
7447	3881	4714
7448	3898	4737
7449	3911	4752
7450	3924	4782
7451	3943	4800
7452	3953	4818
7453	3969	4837
7454	3980	4855
7455	3991	4869
7456	3992	4875
7457	3993	4885
7458	3994	4899
7459	3994	4902
7460	4004	4923
7461	4023	4941
7462	4037	4968
7463	4048	4988
7464	4073	5009
7465	4073	5021
7466	4088	5044
7467	4104	5060
7468	4116	5089
7469	4135	5106
7470	4144	5121
7471	4151	5133
7472	4156	5147
7473	4163	5164
7474	4164	5174
7475	4175	5195
7476	4181	5201
7477	4196	5211
7478	4205	5229
7479	4218	5239
7480	4222	5250
7481	4225	5260
7482	4229	5273
7483	4244	5303
7484	4256	5318
7485	4263	5329
7486	4265	5350
7487	4276	5371
7488	4292	5385
7489	4296	5390
7490	4318	5410
7491	4341	5438
7492	4356	5456
7493	4367	5480
7494	4374	5495
7495	4384	5506
7496	4395	5528
7497	4408	5538
7498	4413	5547
7499	4435	5574
7500	4444	5586
7501	4453	5602
7502	4464	5615
7503	4473	5630
7504	4478	5639
7505	4482	5649
7506	4493	5659
7507	4499	5670
7508	4503	5688
7509	4508	5691
7510	4513	5701
7511	4524	5714
7512	4523	5730
7513	4531	5743
7514	4540	5755
7518	4570	5785
7519	4569	5774
7520	4576	5783
7521	4583	5798
7522	4581	5793
7523	4574	5783
7524	4569	5776
7525	4567	5769
7526	4555	5745
7527	4551	5739
7528	4557	5731
7529	4549	5720
7530	4543	5706
7531	4540	5698
7532	4534	5690
7533	4544	5688
7534	4536	5671
7535	4529	5661
7536	4521	5641
7537	4508	5626
7538	4499	5602
7539	4491	5592
7540	4490	5587
7541	4482	5577
7542	4473	5564
7543	4481	5568
7544	4473	5561
7545	4465	5550
7546	4456	5544
7547	4442	5510
7548	4438	5499
7549	4432	5488
7550	4438	5493
7551	4427	5473
7552	4430	5471
7553	4420	5461
7554	4422	5455
7555	4418	5446
7556	4419	5454
7557	4422	5454
7558	4422	5441
7559	4430	5432
7560	4425	5434
7561	4428	5430
7562	4438	5437
7563	4438	5431
7564	4442	5418
7565	4445	5415
7566	4438	5407
7567	4439	5403
7568	4437	5402
7569	4450	5408
7570	4452	5405
7571	4449	5400
7572	4456	5397
7573	4442	5392
7574	4445	5398
7575	4436	5378
7576	4429	5364
7577	4437	5369
7578	4444	5372
7579	4451	5388
7580	4449	5401
7581	4463	5425
7582	4461	5437
7583	4472	5446
7584	4474	5451
7585	4487	5455
7586	4501	5467
7587	4503	5481
7588	4501	5480
7589	4518	5490
7590	4514	5493
7591	4526	5508
7592	4528	5522
7593	4529	5539
7594	4529	5545
7595	4533	5557
7596	4549	5569
7597	4552	5572
7598	4558	5583
7599	4563	5595
7600	4566	5600
7601	4580	5632
7602	4588	5644
7603	4591	5647
7604	4598	5665
7605	4600	5679
7606	4603	5686
7607	4605	5690
7608	4622	5702
7609	4631	5720
7610	4646	5739
7611	4645	5745
7612	4659	5764
7613	4670	5793
7614	4668	5804
7615	4680	5810
7616	4680	5813
7617	4688	5822
7618	4704	5840
7619	4714	5856
7620	4736	5886
7621	4735	5894
7622	4739	5906
7623	4748	5925
7624	4757	5933
7625	4763	5948
7626	4779	5963
7627	4795	5973
7628	4800	5989
7629	4812	6012
7630	4814	6015
7631	4813	6019
7632	4814	6029
7633	4828	6045
7634	4834	6054
7635	4848	6067
7636	4857	6074
7637	4862	6084
7638	4868	6096
7639	4869	6106
7640	4873	6126
7641	4875	6128
7642	4876	6134
7643	4880	6143
7644	4889	6161
7645	4904	6167
7646	4913	6174
7647	4913	6197
7648	4925	6205
7649	4932	6217
7650	4942	6218
7651	4946	6233
7652	4952	6234
7653	4951	6238
7654	4959	6239
7655	4970	6240
7656	4973	6251
7657	4966	6251
7658	4953	6246
7659	4953	6243
7660	4949	6243
7661	4944	6237
7662	4942	6226
7663	4941	6229
7664	4953	6234
7665	4953	6247
7666	4954	6254
7667	4951	6249
7668	4947	6236
7669	4956	6233
7670	4958	6226
7671	4957	6221
7672	4954	6228
7673	4954	6238
7674	4966	6253
7675	4968	6261
7676	4970	6256
7677	4982	6261
7678	4980	6259
7679	4981	6260
7680	4984	6277
7681	4987	6288
7682	4993	6293
7683	5005	6317
7684	5009	6332
7685	5017	6349
7686	5010	6344
7687	5032	6366
7688	5035	6367
7689	5028	6353
7690	5039	6358
7691	5056	6376
7692	5051	6385
7693	5046	6377
7694	5053	6382
7695	5068	6390
7696	5064	6394
7697	5068	6392
7698	5078	6403
7699	5085	6407
7700	5097	6422
7701	5088	6424
7702	5081	6417
7703	5089	6416
7704	5084	6412
7705	5076	6398
7706	5072	6390
7707	5075	6386
7708	5065	6381
7709	5059	6374
7710	5056	6363
7711	5047	6340
7712	5043	6336
7713	5044	6333
7714	5045	6326
7715	5051	6330
7716	5040	6317
7717	5032	6303
7718	5027	6296
7719	5020	6278
7720	5008	6277
7721	5004	6268
7722	5004	6258
7723	4996	6248
7724	4991	6231
7725	4989	6230
7726	4975	6215
7727	4978	6208
7728	4978	6211
7729	4973	6189
7730	4969	6182
7731	4957	6175
7732	4949	6164
7733	4945	6146
7734	4940	6135
7735	4941	6133
7736	4937	6122
7737	4943	6124
7738	4937	6119
7739	4940	6122
7740	4937	6127
7741	4941	6141
7742	4946	6142
7743	4954	6162
7744	4954	6167
7745	4953	6165
7746	4978	6186
